1.01,0.27,-0.26,-8.79,2.69,31.49
1.01,0.21,-0.20,-4.76,-2.14,28.02
1.01,0.13,-0.18,0.31,-1.65,24.90
1.00,0.09,-0.23,2.99,-1.34,23.44
0.98,0.09,-0.26,4.52,-0.43,20.81
0.99,0.12,-0.25,4.88,1.71,16.97
0.98,0.19,-0.26,3.42,0.49,14.59
0.95,0.24,-0.24,-4.15,-1.65,11.78
0.94,0.25,-0.24,-9.09,0.24,8.85
0.96,0.26,-0.23,-4.39,1.34,7.63
0.98,0.24,-0.24,2.32,-0.43,7.51
1.00,0.22,-0.22,3.36,-0.85,6.23
1.03,0.18,-0.20,2.93,-0.98,5.19
1.02,0.15,-0.21,2.26,-0.79,5.25
1.02,0.11,-0.24,-0.24,-0.24,5.13
1.02,0.12,-0.26,-0.79,-0.55,4.27
1.01,0.13,-0.26,0.00,-1.46,1.65
1.00,0.16,-0.27,0.06,-3.17,-1.53
0.98,0.17,-0.27,-2.14,-3.91,-4.03
0.97,0.19,-0.26,-1.65,-3.91,-6.59
0.97,0.19,-0.24,-2.75,-3.97,-8.73
0.97,0.18,-0.27,-3.54,-4.46,-10.99
0.96,0.20,-0.26,0.06,-4.94,-13.24
0.97,0.19,-0.23,2.26,-3.97,-15.32
0.99,0.17,-0.24,5.19,-4.15,-16.11
0.99,0.16,-0.22,8.61,-4.27,-17.64
0.98,0.18,-0.20,10.07,-3.05,-20.08
1.00,0.18,-0.20,8.61,-3.78,-21.91
1.00,0.15,-0.20,10.01,-6.71,-23.99
1.00,0.11,-0.17,9.16,-8.06,-26.12
1.01,0.09,-0.14,7.20,-8.54,-27.40
1.00,0.07,-0.15,2.99,-10.25,-28.32
0.97,0.07,-0.18,-2.93,-11.96,-28.75
0.96,0.09,-0.17,-5.37,-13.12,-29.79
0.95,0.12,-0.18,-8.61,-14.04,-30.76
0.95,0.13,-0.15,-14.65,-16.54,-31.56
0.93,0.15,-0.14,-18.31,-17.82,-32.59
0.92,0.15,-0.13,-19.84,-17.82,-33.75
0.92,0.16,-0.11,-20.69,-17.76,-33.87
0.91,0.16,-0.11,-22.22,-18.25,-33.75
0.90,0.18,-0.12,-21.97,-17.88,-34.48
0.87,0.21,-0.10,-20.69,-18.43,-35.95
0.86,0.23,-0.08,-21.67,-17.64,-37.41
0.87,0.22,-0.08,-21.24,-16.66,-37.66
0.88,0.22,-0.10,-18.19,-17.40,-37.05
0.88,0.22,-0.11,-15.99,-18.55,-37.41
0.89,0.22,-0.12,-13.92,-19.41,-37.84
0.89,0.21,-0.12,-10.38,-20.75,-38.15
0.90,0.22,-0.12,-4.03,-21.30,-38.57
0.91,0.22,-0.11,2.08,-21.18,-40.04
0.91,0.22,-0.11,10.25,-21.00,-42.36
0.91,0.19,-0.10,19.29,-19.17,-44.68
0.91,0.16,-0.11,28.20,-17.76,-46.51
0.91,0.13,-0.11,34.85,-15.75,-49.07
0.90,0.08,-0.12,35.03,-13.85,-50.78
0.90,0.06,-0.16,32.96,-13.31,-52.31
0.89,0.06,-0.18,30.70,-13.37,-52.00
0.89,0.12,-0.19,29.42,-14.22,-51.33
0.90,0.18,-0.22,26.18,-15.93,-48.28
0.92,0.20,-0.22,19.29,-16.91,-42.72
0.93,0.25,-0.25,12.76,-15.75,-36.56
0.92,0.30,-0.29,6.90,-12.76,-29.97
0.93,0.31,-0.33,0.92,-8.48,-21.97
0.95,0.30,-0.35,-3.97,-4.94,-12.88
0.96,0.29,-0.41,-5.43,-3.54,-5.19
0.97,0.28,-0.40,-2.56,-0.85,0.31
0.96,0.26,-0.34,0.61,2.99,4.94
0.94,0.20,-0.31,1.65,4.76,8.85
0.93,0.13,-0.27,0.61,5.07,12.63
0.94,0.06,-0.22,-2.32,5.68,15.44
0.94,0.02,-0.19,-6.29,6.29,18.01
0.94,0.02,-0.19,-10.80,6.10,20.39
0.94,0.04,-0.18,-15.01,5.07,22.22
0.94,0.07,-0.17,-17.21,4.33,23.38
0.94,0.09,-0.15,-18.55,3.85,23.93
0.94,0.09,-0.14,-17.88,3.85,24.66
0.94,0.10,-0.14,-13.61,5.86,24.60
0.94,0.11,-0.13,-9.16,8.00,24.90
0.93,0.13,-0.15,-5.74,10.50,25.15
0.93,0.13,-0.15,-4.70,12.82,25.76
0.93,0.12,-0.17,-3.36,13.85,26.86
0.93,0.11,-0.16,-2.87,13.18,28.20
0.93,0.11,-0.16,-2.50,13.92,29.79
0.92,0.13,-0.17,-0.49,15.99,31.25
0.93,0.14,-0.20,0.43,17.52,33.57
0.94,0.13,-0.22,-1.22,18.01,35.83
0.93,0.15,-0.23,-2.20,18.55,37.41
0.91,0.18,-0.21,-2.38,19.23,39.12
0.91,0.22,-0.23,-4.94,19.47,41.81
0.92,0.25,-0.26,-11.29,19.84,44.86
0.93,0.26,-0.30,-20.51,20.26,47.36
0.92,0.26,-0.29,-23.74,19.10,48.83
0.90,0.26,-0.25,-19.04,18.31,50.17
0.88,0.29,-0.19,-8.85,19.84,52.49
0.85,0.33,-0.10,2.62,21.79,54.50
0.83,0.34,-0.04,8.42,18.86,57.86
0.83,0.30,0.01,10.62,15.20,62.01
0.84,0.24,0.05,15.56,18.13,65.49
0.86,0.20,0.02,26.98,24.90,67.63
0.87,0.16,-0.08,39.49,28.63,69.03
0.91,0.15,-0.18,45.59,29.85,68.42
0.98,0.17,-0.20,40.28,29.60,64.58
1.02,0.15,-0.11,26.86,24.41,57.80
0.99,0.04,-0.09,14.77,17.33,50.05
0.96,-0.05,-0.08,10.86,14.89,45.04
0.99,-0.07,-0.14,11.29,18.19,42.97
1.00,-0.02,-0.19,6.04,17.33,42.79
0.97,0.12,-0.19,4.03,14.59,39.00
0.94,0.20,-0.17,-3.78,14.59,32.04
0.92,0.21,-0.15,-10.99,12.15,27.59
0.87,0.26,-0.17,-2.20,11.54,25.33
0.88,0.24,-0.20,6.53,16.78,25.02
0.97,0.27,-0.23,21.42,21.00,25.88
1.06,0.19,-0.26,19.41,18.86,26.25
1.08,0.11,-0.23,17.94,13.43,23.32
1.06,0.04,-0.19,15.75,13.06,18.25
1.04,0.02,-0.26,9.64,12.94,16.11
1.03,0.03,-0.26,7.14,9.34,15.69
1.01,0.10,-0.23,5.98,8.18,13.73
0.99,0.13,-0.21,-0.61,8.61,11.66
0.98,0.13,-0.19,-2.32,7.26,11.35
0.98,0.14,-0.21,-2.08,6.71,12.08
0.99,0.17,-0.22,-3.66,5.86,13.24
1.00,0.19,-0.24,-9.03,2.81,13.61
0.99,0.20,-0.22,-12.94,-0.98,13.06
0.98,0.20,-0.20,-13.06,-1.46,11.90
0.98,0.22,-0.23,-11.72,-1.34,11.11
0.98,0.23,-0.22,-11.66,-1.40,9.83
0.96,0.26,-0.24,-10.13,-1.16,7.26
0.95,0.29,-0.24,-7.20,-1.34,4.21
0.92,0.29,-0.26,-3.23,-2.08,1.40
0.91,0.28,-0.24,3.36,-1.71,-1.65
0.92,0.26,-0.23,8.73,-0.37,-3.72
0.91,0.26,-0.24,11.54,0.61,-4.88
0.93,0.25,-0.24,10.80,1.65,-6.53
0.95,0.23,-0.26,8.73,1.28,-7.75
0.96,0.21,-0.23,8.61,0.00,-9.52
0.97,0.20,-0.25,7.08,-0.12,-10.99
0.99,0.17,-0.25,8.00,-0.61,-12.45
1.01,0.14,-0.23,11.11,-1.22,-14.10
1.02,0.12,-0.22,12.76,-1.77,-16.17
1.03,0.11,-0.23,14.47,-1.89,-19.17
1.03,0.10,-0.23,15.81,-2.81,-22.71
1.03,0.07,-0.22,16.54,-3.85,-26.79
1.04,0.06,-0.23,16.05,-4.27,-30.21
1.03,0.05,-0.24,13.18,-6.41,-33.45
1.03,0.05,-0.22,11.41,-8.48,-37.23
1.04,0.03,-0.21,9.70,-10.99,-41.14
1.03,0.04,-0.15,9.77,-13.73,-45.23
1.02,0.03,-0.12,6.65,-14.95,-49.38
1.00,0.02,-0.09,2.38,-17.70,-51.94
0.98,0.04,-0.07,0.43,-20.39,-54.14
0.95,0.07,-0.00,-2.62,-21.73,-56.15
0.91,0.12,0.01,-7.51,-21.97,-56.95
0.88,0.17,0.00,-12.63,-22.89,-56.46
0.87,0.20,-0.01,-19.71,-23.74,-55.05
0.86,0.21,-0.02,-25.27,-24.17,-53.10
0.86,0.21,-0.03,-25.76,-23.93,-50.72
0.87,0.20,-0.07,-25.51,-23.13,-48.58
0.87,0.20,-0.12,-23.93,-22.58,-47.18
0.87,0.20,-0.16,-20.69,-22.89,-46.69
0.87,0.20,-0.16,-16.36,-23.74,-47.18
0.86,0.19,-0.17,-10.62,-23.62,-47.24
0.86,0.19,-0.20,-2.50,-22.22,-47.36
0.85,0.20,-0.18,5.92,-18.25,-49.01
0.85,0.21,-0.19,15.93,-12.51,-51.57
0.87,0.20,-0.20,25.27,-10.50,-50.78
0.92,0.18,-0.19,29.60,-10.68,-48.89
0.92,0.19,-0.20,29.91,-10.38,-47.24
0.91,0.23,-0.22,29.11,-10.56,-44.62
0.92,0.27,-0.22,28.99,-8.12,-41.38
0.94,0.28,-0.23,28.14,-5.19,-36.87
0.94,0.26,-0.23,25.09,-6.35,-31.07
0.94,0.25,-0.26,22.16,-6.10,-24.35
0.94,0.25,-0.28,17.52,-2.87,-17.03
0.95,0.22,-0.30,9.58,-0.92,-9.28
0.95,0.18,-0.32,2.44,1.16,-2.32
0.95,0.15,-0.33,-1.65,2.87,4.33
0.94,0.12,-0.31,-6.16,3.60,9.89
0.94,0.09,-0.29,-10.13,4.15,13.67
0.94,0.03,-0.24,-12.88,4.33,16.05
0.94,-0.02,-0.19,-14.34,4.94,18.37
0.95,-0.05,-0.15,-15.69,6.35,20.75
0.96,-0.06,-0.13,-16.85,7.45,22.03
0.96,-0.05,-0.10,-17.70,6.65,22.83
0.95,-0.02,-0.08,-17.15,6.77,22.34
0.95,0.02,-0.05,-16.72,7.51,21.79
0.94,0.04,-0.04,-16.42,6.59,21.55
0.94,0.05,-0.04,-15.56,5.37,21.00
0.94,0.06,-0.08,-12.76,6.16,20.39
0.94,0.08,-0.12,-10.01,7.87,20.26
0.92,0.10,-0.14,-7.81,8.73,20.81
0.90,0.13,-0.15,-4.58,11.66,21.67
0.89,0.16,-0.17,0.79,17.76,22.83
0.98,0.19,-0.27,3.66,22.46,25.09
1.02,0.15,-0.29,-1.04,19.90,25.63
1.00,0.15,-0.30,-0.18,13.37,23.32
0.96,0.14,-0.28,1.77,9.28,22.22
0.93,0.11,-0.22,1.89,8.54,23.38
0.93,0.09,-0.20,0.61,10.38,26.06
0.93,0.05,-0.19,-6.53,9.83,29.11
0.93,0.03,-0.18,-13.79,7.93,31.43
0.94,0.03,-0.19,-16.60,6.90,32.96
0.94,0.05,-0.17,-19.96,5.49,34.48
0.95,0.08,-0.19,-22.16,5.31,36.19
0.96,0.11,-0.20,-25.88,3.72,37.17
0.95,0.11,-0.17,-31.31,1.22,36.99
0.94,0.12,-0.15,-31.62,0.73,36.32
0.94,0.13,-0.15,-28.93,1.89,36.13
0.94,0.15,-0.14,-24.96,1.83,35.46
0.94,0.17,-0.13,-19.59,0.37,34.12
0.92,0.17,-0.12,-15.81,-0.31,32.65
0.91,0.16,-0.11,-11.60,0.31,31.13
0.91,0.16,-0.13,-6.47,0.98,29.85
0.91,0.15,-0.14,-3.48,2.50,28.69
0.92,0.12,-0.16,1.10,3.78,27.40
0.94,0.08,-0.17,7.57,4.46,26.55
0.96,0.05,-0.18,17.15,7.02,25.88
0.97,0.03,-0.16,28.02,9.95,24.60
0.99,0.07,-0.14,38.94,11.29,23.68
1.00,0.08,-0.14,41.99,11.60,21.36
1.00,0.00,-0.15,38.21,10.74,17.94
1.03,-0.08,-0.14,38.76,10.25,15.08
1.05,-0.12,-0.14,41.38,11.23,11.66
1.06,-0.14,-0.15,40.22,10.50,7.69
1.07,-0.16,-0.15,37.17,9.40,3.66
1.07,-0.17,-0.14,34.30,9.03,0.61
1.08,-0.17,-0.13,30.94,8.67,-2.01
1.08,-0.20,-0.13,23.86,6.65,-4.09
1.07,-0.21,-0.12,15.01,3.85,-6.65
1.06,-0.18,-0.12,8.24,1.65,-9.83
1.05,-0.14,-0.11,3.60,-1.04,-12.94
1.05,-0.10,-0.09,1.04,-2.20,-15.32
1.04,-0.07,-0.08,-0.79,-2.75,-17.33
1.02,-0.03,-0.07,-1.16,-3.54,-19.53
1.00,-0.01,-0.07,-3.23,-5.07,-21.91
0.97,0.02,-0.08,-3.91,-6.59,-24.05
0.95,0.05,-0.09,-3.05,-8.06,-25.70
0.94,0.07,-0.10,-2.08,-8.97,-27.22
0.92,0.09,-0.10,-1.40,-9.64,-28.32
0.91,0.10,-0.11,0.37,-9.70,-28.87
0.90,0.12,-0.11,2.44,-9.03,-28.87
0.90,0.13,-0.12,4.76,-7.69,-28.63
0.89,0.16,-0.13,7.08,-6.84,-28.14
0.89,0.17,-0.16,7.26,-5.86,-27.89
0.91,0.14,-0.19,8.06,-5.49,-27.28
0.95,0.15,-0.22,12.51,-4.46,-26.61
0.96,0.16,-0.19,19.10,-2.99,-27.40
0.94,0.16,-0.14,23.32,-3.36,-28.20
0.92,0.14,-0.12,23.07,-4.39,-27.77
0.92,0.10,-0.13,21.18,-4.46,-26.06
0.92,0.07,-0.16,18.68,-3.54,-24.41
0.93,0.05,-0.16,17.40,-2.26,-22.89
0.93,0.06,-0.19,17.52,-1.59,-20.81
0.93,0.09,-0.20,17.58,-0.24,-18.43
0.93,0.11,-0.20,15.69,1.10,-15.14
0.93,0.13,-0.19,13.79,1.16,-10.44
0.93,0.15,-0.17,12.02,1.83,-5.98
0.93,0.16,-0.19,10.38,4.15,-2.32
0.94,0.17,-0.20,8.85,6.77,1.28
0.96,0.17,-0.18,8.67,8.73,4.33
0.96,0.15,-0.17,7.57,10.19,6.71
0.95,0.12,-0.15,4.82,9.58,8.97
0.96,0.09,-0.15,2.56,8.91,10.86
0.96,0.05,-0.16,0.98,7.93,11.35
0.97,0.02,-0.13,0.00,6.96,12.15
0.97,0.00,-0.10,-1.83,7.45,13.79
0.98,-0.01,-0.09,-5.00,7.14,16.36
0.97,0.00,-0.10,-6.29,5.68,18.86
0.96,0.03,-0.10,-7.51,4.82,20.26
0.95,0.05,-0.10,-7.57,5.62,20.69
0.95,0.07,-0.11,-7.20,7.20,21.42
0.94,0.08,-0.11,-6.35,8.73,21.97
0.94,0.07,-0.11,-4.76,11.11,22.22
0.96,0.07,-0.11,-2.20,13.55,22.71
0.99,0.07,-0.11,0.92,14.89,23.13
1.01,0.07,-0.14,-1.04,14.34,22.89
1.00,0.06,-0.13,-6.47,8.67,21.55
0.97,0.06,-0.11,-9.95,2.26,20.94
0.97,0.05,-0.09,-10.99,0.24,21.55
0.97,0.04,-0.08,-12.88,2.20,22.40
0.96,0.05,-0.08,-14.34,4.82,23.50
0.95,0.06,-0.08,-16.11,5.62,24.66
0.94,0.06,-0.08,-17.27,5.98,25.39
0.94,0.07,-0.11,-16.72,7.26,25.21
0.94,0.07,-0.15,-14.53,8.54,23.80
0.94,0.07,-0.13,-11.23,9.77,21.48
0.95,0.11,-0.14,-6.29,11.54,20.26
0.96,0.14,-0.15,-3.11,12.39,19.29
0.94,0.14,-0.13,-0.49,12.82,17.21
0.94,0.16,-0.12,5.43,13.98,16.30
0.96,0.16,-0.14,10.99,15.44,15.14
0.95,0.11,-0.15,12.63,14.10,13.31
0.97,0.09,-0.17,15.75,11.17,10.99
0.96,0.04,-0.17,16.72,8.79,8.00
0.94,0.00,-0.14,20.45,7.14,4.76
0.93,0.00,-0.15,25.82,8.54,3.17
0.93,0.01,-0.17,25.45,10.56,2.20
0.94,0.03,-0.21,22.71,12.08,0.73
0.94,0.04,-0.24,19.84,12.51,-0.92
0.92,0.04,-0.24,19.35,11.90,-1.89
0.92,0.06,-0.24,23.62,12.94,-2.32
0.93,0.10,-0.24,26.67,15.93,-2.56
0.97,0.14,-0.28,24.96,18.31,-2.69
0.99,0.15,-0.31,20.20,16.05,-3.78
0.93,0.11,-0.28,18.55,10.07,-7.26
0.92,0.08,-0.25,22.71,6.29,-8.97
0.95,0.03,-0.21,25.63,5.86,-9.40
0.94,0.01,-0.22,29.24,5.55,-10.44
0.94,0.02,-0.23,30.40,4.03,-10.68
0.94,0.02,-0.23,29.79,5.37,-10.19
0.94,0.03,-0.23,29.85,7.39,-10.62
0.94,0.05,-0.23,26.86,5.37,-10.50
0.94,0.07,-0.24,20.39,3.60,-10.31
0.95,0.10,-0.25,14.10,4.58,-9.95
0.95,0.12,-0.26,7.57,4.39,-9.16
0.94,0.12,-0.27,2.75,1.46,-8.18
0.94,0.12,-0.28,-0.92,-0.55,-7.26
0.94,0.11,-0.28,-2.93,-1.22,-6.29
0.94,0.11,-0.30,-2.93,-1.71,-4.64
0.93,0.11,-0.30,0.06,-0.92,-3.36
0.93,0.12,-0.30,4.58,1.16,-2.69
0.93,0.12,-0.31,8.42,1.59,-1.83
0.93,0.12,-0.31,12.82,1.28,-0.85
0.95,0.13,-0.27,15.38,1.95,-0.18
0.96,0.13,-0.25,17.70,1.83,0.67
0.95,0.14,-0.27,21.73,-1.89,3.05
0.93,0.14,-0.31,24.66,-5.49,3.97
0.93,0.13,-0.31,26.86,-5.43,3.30
0.93,0.12,-0.31,29.60,-4.39,1.95
0.94,0.12,-0.31,31.49,-3.85,2.56
0.94,0.12,-0.32,34.18,-2.87,2.87
0.92,0.11,-0.33,37.84,-1.83,2.75
0.93,0.11,-0.31,41.44,-0.85,2.01
0.97,0.10,-0.29,44.25,0.73,2.38
0.97,0.09,-0.30,46.69,-0.85,3.48
0.94,0.07,-0.32,49.87,-4.03,3.54
0.93,0.04,-0.30,52.73,-3.17,3.17
0.93,0.03,-0.28,53.34,-2.50,3.23
0.92,0.02,-0.28,52.49,-3.36,3.85
0.92,0.01,-0.28,49.87,-3.11,4.76
0.92,0.01,-0.28,45.78,-1.71,6.77
0.93,-0.00,-0.28,40.47,-1.53,9.03
0.94,-0.00,-0.28,36.44,-0.92,10.99
0.94,0.00,-0.26,32.17,1.22,13.55
0.94,0.00,-0.25,25.88,1.95,16.54
0.94,-0.01,-0.26,18.25,1.10,19.29
0.94,-0.02,-0.27,10.74,-0.12,21.85
0.94,-0.02,-0.26,4.03,-0.73,23.86
0.94,-0.02,-0.23,-1.89,-0.61,25.51
0.94,-0.01,-0.22,-7.69,-1.10,27.53
0.94,-0.01,-0.21,-13.31,-1.28,29.54
0.93,0.00,-0.22,-18.49,-1.46,31.43
0.94,0.00,-0.21,-22.95,-1.89,32.59
0.93,0.01,-0.21,-26.00,-1.34,33.39
0.93,0.02,-0.20,-28.75,-0.55,33.87
0.92,0.04,-0.19,-31.43,0.18,34.06
0.92,0.05,-0.21,-34.18,1.22,34.24
0.92,0.05,-0.22,-36.32,2.38,34.30
0.93,0.07,-0.21,-35.83,4.21,34.06
0.94,0.07,-0.21,-36.38,6.04,33.63
0.94,0.06,-0.21,-37.66,6.47,33.69
0.94,0.06,-0.21,-38.33,5.31,33.02
0.94,0.06,-0.19,-38.39,4.09,31.92
0.94,0.07,-0.19,-36.25,3.91,31.13
0.95,0.10,-0.19,-32.23,4.58,30.09
0.95,0.12,-0.18,-26.73,5.80,30.15
0.94,0.14,-0.18,-20.45,6.96,29.66
0.94,0.15,-0.18,-13.73,7.81,29.66
0.94,0.16,-0.18,-6.10,7.57,29.05
0.94,0.16,-0.19,-0.43,6.84,27.83
0.94,0.15,-0.20,4.46,7.63,27.04
0.95,0.18,-0.20,11.47,8.73,26.67
0.94,0.19,-0.18,16.54,9.95,25.76
0.92,0.21,-0.18,18.07,11.72,25.09
0.91,0.20,-0.19,17.40,10.99,25.82
0.92,0.17,-0.21,16.11,9.22,26.86
0.93,0.15,-0.20,14.34,9.77,26.67
0.94,0.15,-0.21,13.73,11.54,25.15
0.94,0.18,-0.22,14.40,10.80,24.48
0.94,0.20,-0.23,12.08,7.20,24.23
0.93,0.21,-0.21,7.39,4.82,23.99
0.93,0.21,-0.20,3.05,4.15,23.56
0.93,0.19,-0.19,1.77,3.48,24.11
0.92,0.20,-0.17,2.08,3.30,24.60
0.92,0.21,-0.15,0.49,3.60,24.29
0.93,0.22,-0.15,-1.59,2.62,23.50
0.94,0.23,-0.14,-3.85,0.49,22.09
0.94,0.25,-0.14,-5.98,-0.18,20.94
0.94,0.27,-0.15,-7.32,-0.92,20.08
0.92,0.29,-0.15,-9.34,-2.32,19.35
0.91,0.30,-0.17,-10.31,-4.21,18.07
0.90,0.33,-0.17,-8.79,-6.04,17.27
0.89,0.35,-0.18,-5.37,-7.08,16.97
0.87,0.36,-0.19,-2.69,-6.16,16.66
0.88,0.35,-0.20,-1.83,-5.98,16.66
0.88,0.32,-0.18,-1.46,-6.41,16.85
0.89,0.32,-0.17,-0.12,-5.98,16.78
0.90,0.32,-0.14,1.65,-5.07,15.81
0.91,0.30,-0.13,2.99,-4.33,14.95
0.90,0.29,-0.13,4.33,-4.09,14.40
0.91,0.28,-0.15,2.69,-3.17,13.67
0.92,0.26,-0.17,0.49,-3.78,13.67
0.92,0.26,-0.17,-1.28,-5.43,13.67
0.91,0.26,-0.16,-2.56,-5.92,13.43
0.91,0.29,-0.16,-1.89,-5.13,13.43
0.91,0.32,-0.15,-2.69,-4.64,13.61
0.91,0.32,-0.14,-4.94,-4.15,13.49
0.91,0.32,-0.11,-4.70,-3.78,13.06
0.93,0.32,-0.12,-2.44,-2.81,12.27
0.93,0.33,-0.13,0.43,-2.50,11.41
0.93,0.31,-0.12,1.28,-2.75,10.25
0.93,0.28,-0.12,-0.12,-2.56,9.77
0.93,0.27,-0.14,-0.43,-2.26,10.38
0.93,0.27,-0.13,-0.85,-3.30,10.74
0.93,0.25,-0.13,-1.83,-4.39,10.86
0.92,0.24,-0.12,-3.23,-4.39,10.68
0.92,0.23,-0.13,-4.94,-3.78,10.99
0.92,0.23,-0.13,-6.84,-3.60,11.96
0.92,0.25,-0.13,-8.67,-3.05,12.70
0.92,0.27,-0.12,-10.13,-2.20,13.31
0.92,0.29,-0.11,-11.41,-1.77,14.04
0.92,0.29,-0.13,-12.88,-0.73,14.40
0.91,0.30,-0.14,-12.76,0.37,14.10
0.92,0.30,-0.15,-12.33,1.83,13.37
0.93,0.31,-0.15,-10.86,1.34,13.24
0.92,0.31,-0.14,-9.95,-0.55,12.57
0.92,0.30,-0.13,-9.70,-0.98,11.47
0.92,0.30,-0.13,-8.61,0.18,10.62
0.91,0.31,-0.14,-6.90,1.22,9.77
0.91,0.33,-0.15,-4.94,1.16,8.85
0.91,0.33,-0.15,-4.94,0.55,7.63
0.90,0.33,-0.15,-5.55,-0.18,6.16
0.90,0.33,-0.14,-5.80,-0.92,5.37
0.89,0.33,-0.17,-5.00,-0.61,5.37
0.88,0.35,-0.18,-3.36,-0.18,5.07
0.89,0.34,-0.18,-1.89,0.06,5.13
0.90,0.35,-0.16,-0.18,0.79,5.31
0.90,0.32,-0.15,0.67,1.77,5.00
0.91,0.29,-0.15,2.14,2.81,4.52
0.91,0.28,-0.15,4.33,3.23,3.85
0.92,0.28,-0.15,4.94,3.85,2.81
0.92,0.28,-0.15,5.25,3.72,1.83
0.93,0.29,-0.14,4.21,2.99,1.16
0.93,0.28,-0.12,2.56,1.77,0.92
0.93,0.28,-0.14,1.04,1.40,1.53
0.92,0.29,-0.16,0.18,1.22,2.20
0.91,0.29,-0.17,-1.04,1.04,2.56
0.89,0.29,-0.17,-1.65,2.08,2.81
0.89,0.30,-0.19,-0.37,3.85,2.44
0.88,0.31,-0.20,2.08,4.52,2.32
0.88,0.33,-0.20,4.76,5.86,2.44
0.89,0.33,-0.20,7.93,7.26,2.20
0.90,0.32,-0.20,10.99,7.32,1.77
0.90,0.33,-0.20,13.85,6.10,1.28
0.91,0.33,-0.19,15.20,4.21,0.24
0.91,0.32,-0.20,13.98,2.69,-0.37
0.89,0.30,-0.21,11.29,1.53,-0.85
0.88,0.26,-0.22,8.54,0.73,-0.85
0.88,0.25,-0.23,6.65,1.28,0.06
0.88,0.25,-0.23,5.74,2.32,1.10
0.88,0.25,-0.23,4.09,3.54,2.50
0.89,0.26,-0.23,3.66,5.07,3.78
0.90,0.27,-0.24,4.58,5.80,4.64
